document,line,note,notevalue,syllable,accenttype,accent,juncture,member1,lex,wd,cg,ag,minorp1,minorp,majorp,ftype,metricalboundary,musicalsection,supplement,meter,propername,emphasis,initialrise,secondaryrise,soundsymbolism,note
21,36,,,bar,r,a,,,b,b,,m,,,u,,,,s,paeonic,,prolepsis,,,,
21,36,g,1,ba,,,,,m,m,,m,,,m,,,,,paeonic,,prolepsis,,,,
21,36,a,1,ro,,,l,,e,e,,e,,,m,,,,,paeonic,,prolepsis,,,,
21,36,bF,1,s a,r,a,,,b,b,,,,,m,,,,,paeonic,,prolepsis,,,,
21,36,a,2,rE,,,lf,,e,e,,,,,m,,,,,paeonic,,prolepsis,,,,
21,36,a,1,s ho,r,a,,,b,,,b,,,m,prepositive,,,,paeonic,,,,,,
21,36,f,1,te,,,f,,e,,,m,,,m,prepositive,,,,paeonic,,,,,,
21,36,,1,te,,,,,b,,,m,,,m,,,,s,paeonic,,,,,,
21,36,g,2,om,p,g,fl,,e,,,e,,,m,,,,,paeonic,,,,,,
21,36,a,2,man,,,,,b,b,,,,,m,,,,,paeonic,,,,,,
21,36,bF,1,to,r,a,,,m,m,,,,,m,,,,,paeonic,,,,,,
21,36,,,su,,,,,m,m,,,,,u,,,,,paeonic,,,,,,
21,36,,,no,,,lf,,e,e,,,,,u,,,,s,paeonic,,,,,,
21,37,,,n ou,P,G,fl,,u,u,,b,,,u,proclitic,,,i,paeonic,,,,,,
21,37,,,se,,,,,u,u,,m,,,u,,,,i,paeonic,,,,,,
21,37,,,bid,r,a,,,u,u,,m,,,u,,,,i,paeonic,,,,,,
21,37,,,zO,,,l,,u,u,,e,,,u,,,,i,paeonic,,,,,,
21,37,,,n he,r,a,,,u,u,,,,,u,,,,i,paeonic,,,,,,
21,37,,,dos,,,l,,u,u,,,,,u,,,,i,paeonic,,,,,,
21,37,,,po,,,,l,u,u,,,,,u,,,,i,paeonic,,,,,,
21,37,,,lu,,,c,l,u,u,,,,,u,,,,i,paeonic,,,,,,
21,37,,,ku,,,,,u,u,,,,,u,,,,i,paeonic,,,,,,
21,37,,,Tes,p,g,l,,e,e,,,,,u,,,,,paeonic,,,,,,
21,37,d,2,lEid,,,,,b,b,,,,,u,,,,,paeonic,,,,,,
21,37,f,1,zo,r,a,,,m,m,,,,,m,,,,,paeonic,,,,,,
21,37,e,1,me,,,,,m,m,,,,,m,,,,,paeonic,,,,,,
21,37,f,1,no,,,l,,e,e,,,,,m,,,,,paeonic,,,,,,
21,37,g,2,s O,r,a,,,b,b,,,,,m,,,,,paeonic,,,,,,
21,37,f,1,le,,,l,,e,e,,,,,m,,,,,paeonic,,,,,,
21,37,g,2,T' hug,,,,,b,b,,,,,m,,,,,paeonic,,hyperbaton,,,,
21,38,bF,2,rAi,p,c,l,,e,e,,,,,u,,,,,paeonic,,hyperbaton,,,,
21,38,a,1,Ki,,,,,b,b,,,,,u,,,,,paeonic,,,,,,
21,38,,,o,p,a,,,u,u,,,,,u,,,,i,paeonic,,,,,,
21,38,,,no,,,lf,,u,u,,,,,u,,,,i,paeonic,,,,,,
21,38,,,s en,P,G,fl,,u,u,,b,,,u,proclitic,,,i,paeonic,,,,,,
21,38,,,dza,r,a,,,u,u,,m,,,u,,,,i,paeonic,,,,,,
21,38,,,lAi,,,p,,u,u,,e,,,u,,p,e,i,paeonic,,,,,,
21,39,,,al,P,a,f,,u,u,,,,,u,,,b,i,aeolic,,,,,,"áll' is an adverbial form of állos, referring to another time."
21,39,,,l' O,R,c,fl,,u,u,,,,,u,,,,i,aeolic,,,,,,
21,39,,,Poi,r,c,,,u,u,,,,,u,,,,i,aeolic,n,,,,,
21,39,,,be,,,p,,u,u,,,,,u,,,,i,aeolic,n,,,,,
21,39,f,2,sOid,r,c,,,b,b,,,,,u,,,,,aeolic,,,,,,
21,39,e,1,ze,,,l,,e,e,,,,,m,,,,,aeolic,,,,,,
21,39,f,1,Te,,,,l,b,b,,,,,m,,,,,aeolic,,hyperbaton,,,,
21,39,f,2,ok,r,a,c,l,m,m,,,,,m,,,,,aeolic,,hyperbaton,,,,
21,39,e,2,tis,,,,,m,m,,,,,m,,,,,aeolic,,hyperbaton,,,,
21,39,e,2,ton,,,l,,e,e,,,,,m,,,,,aeolic,,hyperbaton,,,,
21,39,e,2,pal,,,,,b,b,,,,,m,,,,,aeolic,n,,,,,
21,39,f,1,la,p,a,,,m,m,,,,,m,,,,,aeolic,n,,,,,
21,39,d,1,do,,,l,,e,e,,,,,u,,,,,aeolic,n,,,,,
21,39,,,s as,r,a,,,u,u,,,,,u,,,,i,aeolic,,,,,,
21,39,,,tu,,,lf,,u,u,,,,,u,,,,i,aeolic,,,,,,
21,39,,,kai,P,g,fl,,u,u,,b,,,u,proclitic,,,i,aeolic,,,,,,
21,40,,,lA,,,,,u,u,,m,,,u,,,,i,aeolic,,,,,,
21,40,,,on,p,g,l,,u,u,,e,,,u,,,,i,aeolic,,,,,,
21,40,,,klei,,,,,u,u,,,,,u,,,,i,aeolic,,,,,,
21,40,,,non,p,a,p,,u,u,,,,,u,,,,i,aeolic,,,,,,
21,40,,,sun,?,a,f,,u,u,b,,,,b,proclitic,,,i,aeolic,,,,,,
21,40,BF,1,te,,,fl,,u,u,e,,,,m,enclitic,,,,aeolic,,,,,,
21,40,d,1,Te,,,,,b,b,,,,,m,,,,,aeolic,,,,,,
21,40,e,2,A,p,a,l,,e,e,,,,,e,,,,,aeolic,,,,,,pause at this juncture possible w dagm. I've gone w l as in AGM.
21,40,f,2,tok,r,a,,,b,b,,,,,b,,,,,aeolic,,,,,,
21,40,d,2,sOn,,,l,,e,e,,,,,m,,,,,aeolic,,,,,,
21,40,d,2,des,,,,,b,b,,,,,m,,,,,aeolic,,,,,,
21,40,d,1,po,p,a,,,m,m,,,,,m,,,,,aeolic,,,,,,
21,40,BF,1,ti,,,l,,e,e,,,,,m,,,,,aeolic,,,,,,
21,40,d,2,krE,,,,,b,b,,,,,m,,,,,aeolic,n,,,,,"I'm taking krEsiOn as additive, not the second member of a dNP"
21,40,eF,1,si,r,a,,,m,m,,,,,m,,,,,aeolic,n,,,,,
21,40,A,2,On,,,l,,e,e,,,,,u,,,,,aeolic,n,,,,,
21,41,,,ku,,,,,u,u,b,,,,u,,,,i,aeolic,,,,,,
21,41,,,nOn,p,c,lfl,,u,u,e,,,,u,,,,i,aeolic,,,,,,pause at this juncture possible
21,41,,,t' ar,r,a,,,u,u,,,,,u,elided enclitic,,,i,aeolic,n,,,,,
21,41,,,te,,,,,u,u,,,,,u,,,,i,aeolic,n,,,,,
21,41,,,mi,,,lf,,u,u,,,,,u,,,,i,aeolic,n,,,,,
21,41,,,s E,,,,,u,u,,b,,,b,proclitic,,,i,aeolic,,,,,,
21,41,,,de,p,g,fl,,u,u,,m,,,m,proclitic,,,i,aeolic,,,,,,
21,41,,,lA,,,,,u,u,,m,,,m,,,,i,aeolic,n,,,,,
21,41,,,tO,p,g,l,,u,u,,m,,,m,,,,i,aeolic,n,,,,,
21,41,A,2,kU,,,,,b,b,,m,,,m,,,,,aeolic,,,,,,
21,41,BF,2,dis,r,a,,,m,m,,m,,,m,,,,,aeolic,,,,,,
21,41,BF,2,tA,,,p,,e,e,,e,,,e,,,,,aeolic,,,,,,
21,41,d,2,kai,P,g,fl,,s,,,b,,,b,proclitic,,,,aeolic,,,,,,
21,41,d,1,na,,,,,b,b,,m,,,m,,,,,aeolic,,,,,,
21,41,eF,1,e,R,a,,,m,m,,m,,,m,,,,,aeolic,,,,,,
21,41,eF,2,tAs,,,l,,e,e,,e,,,m,,,,,aeolic,,,,,,
21,42,d,2,del,,,,,b,b,,,,,m,,,,,aeolic,n,,,,,
21,42,d,2,POn,p,c,l,,e,e,,,,,u,,,,,aeolic,n,,,,,
21,42,,,tE,,,,,u,u,,,,,u,,,,i,aeolic,,,,,,
21,42,,,me,,,,,u,u,,,,,u,,,,i,aeolic,,,,,,
21,42,,,lei,r,c,lf,,u,u,,,,,u,,,,i,aeolic,,,,,,
21,42,,,T' ha,r,a,,,u,u,,b,,,u,prepositive,,,i,aeolic,,,,,,
21,42,,,ma,,,fl,,u,u,,m,,,u,prepositive,,,i,aeolic,,,,,,
21,42,,,tek,r,a,,,u,u,,m,,,u,,,,i,aeolic,,,,,,
21,42,,,nois,,,p,,u,u,,e,,,u,,,,i,aeolic,,,,,,juncture p with AGM
21,42,,,sum,,,,,u,u,,,,,u,,,,i,aeolic,,,,,,
21,42,,,bi,r,a,,,u,u,,,,,u,,,,,aeolic,,,,,,
21,42,A,2,ois,,,p,,e,e,,,,,m,,,,,aeolic,,,,,,
21,42,d,2,dO,r,a,,,b,b,,,,,m,,,,,aeolic,,,,,,
21,42,BF,1,ma,,,,,m,m,,,,,m,,,,,aeolic,,,,,,
21,42,BF,1,si,,,l,,e,e,,,,,m,,,,,aeolic,,,,,,
21,42,A,2,n ap,,,,,b,b,,,,,m,,,,,aeolic,,,,,,
21,43,BF,2,tais,r,a,,,m,m,,,,,m,,,,,aeolic,,,,,,
21,43,BF,2,tous,,,p,,e,e,,,,,e,,,,,aeolic,,,,,,
21,43,f,2,bak,r,a,,,b,b,b,,,,b,,,,,aeolic,n,,,,,
21,43,e,2,Kou,,,lfl,,e,e,e,,,,u,,,,,aeolic,n,,,,,
21,43,,,T' hI,,,,l,u,u,,,,,u,elided enclitic,,,i,aeolic,,hyperbaton,,,,
21,43,,,e,,,,l,u,u,,,,,u,,,,i,aeolic,,hyperbaton,,,,
21,43,,,ro,,,c,l,u,u,,,,,u,,,,i,aeolic,,hyperbaton,,,,
21,43,,,nI,r,a,,,u,u,,,,,u,,,,i,aeolic,,hyperbaton,,,,
21,43,,,kai,,,,,u,u,,,,,u,,,,i,aeolic,,hyperbaton,,,,
21,43,,,si,,,l,,u,u,,,,,u,,,,i,aeolic,,hyperbaton,,,,
21,43,,,n eu,,,,,u,u,,,,,u,,,,s,aeolic,,,,,,
21,43,,,me,,,,,m,m,,,,,u,,,,s,aeolic,,,,,,
21,43,,,neis,p,c,l,,e,e,,,,,u,,,,,aeolic,,,,,,
21,43,g,1,mo,r,a,,,b,b,,,,,u,,,,,aeolic,,,,,,
21,43,eF,1,le,,,,,m,m,,,,,m,,,,s,aeolic,,,,,,
21,43,eF,2,te p,,,l,,e,e,,,,,m,,,,,aeolic,,,,,,
21,44,eF,2,ros,,,,,b,b,,b,,,m,proclitic,,,,aeolic,,,,,,
21,44,eF,1,po,r,a,,,m,m,,m,,,m,,,,,aeolic,,,,,,
21,44,d,2,loi,,,,,m,m,,m,,,m,,,,,aeolic,,,,,,
21,44,d,1,si,,,p,,e,e,,e,,,e,,,,,aeolic,,,,,,
21,44,d,2,tAn,P,a,f,,s,,b,b,,,b,prepositive,,,,aeolic,,,,,,phrasing?
21,44,BF,1,te,,,fl,,s,,e,m,,,m,enclitic,,,,aeolic,,,,,,phrasing?
21,44,d,1,do,,,,l,b,b,,m,,,m,,,,,aeolic,,hyperbaton,,,,
21,44,d,2,ris,r,a,c,l,m,m,,m,,,u,,,,,aeolic,,hyperbaton,,,,acute insecure!
21,44,,,tep,,,,,u,u,,m,,,u,,,,i,aeolic,,hyperbaton,,,,
21,44,,,ton,,,l,,u,u,,e,,,u,,,,i,aeolic,,hyperbaton,,,,
21,44,,,kar,r,a,,,u,u,,,,,u,,,,i,aeolic,,hyperbaton,,,,
21,44,,,tei,,,l,,u,u,,,,,u,,,,i,aeolic,,hyperbaton,,,,
21,44,d,2,rhO,,,,,b,b,,,,,u,,,,,aeolic,n,,,,,
21,44,d,2,mai,?,a,,,m,m,,,,,m,,,,,aeolic,n,,,,,
21,44,BF,2,jO,,,l,,e,e,,,,,m,,,,,aeolic,n,,,,,
21,45,A,2,n ar,,,,,b,b,,,,,m,,,,,aeolic,,,,,,
21,45,A,2,KA,p,g,l,,e,e,,,,,m,,,,,aeolic,,,,,,
21,45,BF,2,n auk,r,a,,,b,b,,,,,m,,,,,aeolic,,,,,,
21,45,G,1,se,,,l,,e,e,,,,,m,,,,,aeolic,,,,,,
21,45,G,1,t' a,,,,,b,b,,,,,m,,,,,aeolic,,,,,,
21,45,BF,2,gE,,,,,m,m,,,,,m,,,,,aeolic,,,,,,
21,45,BF,1,ra,r,a,,,m,m,,,,,m,,,,,aeolic,,,,,,
21,45,A,2,tOi,,,l,,e,e,,,,,u,,,,,aeolic,,,,,,
21,45,d,2,Tal,r,a,,,b,b,,,,,u,,,,,aeolic,,,,,,
21,45,,,lou,,,,,m,m,,,,,u,,,,s,aeolic,,,,,,
21,45,,,san,,,l,,e,e,,,,,u,,,,s,aeolic,,,,,,
21,45,,,Pe,,,,l,b,b,,,,,u,,,,s,aeolic,,,,,,
21,45,,,re,,,c,l,m,m,,,,,u,,,,s,aeolic,,,,,,
21,45,BF,2,nI,r,a,,,m,m,,,,,m,,,,,aeolic,,,,,,
21,45,,,kAn,,,p,,e,e,,,,,e,,p,e,,aeolic,,,,,,
